hour;minute;amps_avg;kw_avg
20;55;0.166833;38.371667
20;56;0.182;41.86
20;57;0.194833;44.811667
20;58;0.159833;36.761667
20;59;0.135333;31.126667
21;0;0.1225;28.175
21;1;0.148167;34.078333
21;2;0.169167;38.908333
21;3;0.154;35.42
21;4;0.145833;33.541667
21;5;0.147;33.81
21;6;0.1225;28.175
21;7;0.096833;22.271667
21;8;0.092167;21.198333
21;9;0.095667;22.003333
21;10;0.109667;25.223333
21;11;0.147;33.81
21;12;0.1575;36.225
21;13;0.180833;41.591667
21;14;0.203;46.69
21;15;0.175;40.25
21;16;0.165667;38.103333
21;17;0.112;25.76
21;18;0.089833;20.661667
21;19;0.109667;25.223333
21;20;0.144667;33.273333
21;21;0.161;37.03
21;22;0.151667;34.883333
21;23;0.119;27.37
21;24;0.095667;22.003333
21;25;0.096833;22.271667
21;26;0.081667;18.783333
21;27;0.207667;47.763333
21;28;0.145833;33.541667
21;29;0.142333;32.736667
21;30;0.170333;39.176667
21;31;0.184333;42.396667
21;32;0.151667;34.883333
21;33;0.148167;34.078333
21;34;0.158667;36.493333
21;35;0.201833;46.421667
21;36;0.1855;42.665
21;37;0.156333;35.956667
21;38;0.152833;35.151667
21;39;0.1295;29.785
21;40;0.1295;29.785
21;41;0.106167;24.418333
21;42;0.123667;28.443333
21;43;0.130667;30.053333
21;44;0.133;30.59
21;45;0.177333;40.786667
21;46;0.176167;40.518333
21;47;0.159833;36.761667
21;48;0.158667;36.493333
21;49;0.14;32.2
21;50;0.147;33.81
21;51;0.1645;37.835
21;52;0.162167;37.298333
21;53;0.151667;34.883333
21;54;0.154;35.42
21;55;0.158667;36.493333
21;56;0.14;32.2
21;57;0.147;33.81
21;58;0.120167;27.638333
21;59;0.096833;22.271667
22;0;0.106167;24.418333
22;1;0.113167;26.028333
22;2;0.14;32.2
22;3;0.163333;37.566667
22;4;0.1785;41.055
22;5;0.180833;41.591667
22;6;0.187833;43.201667
22;7;0.159833;36.761667
22;8;0.147;33.81
22;9;0.112;25.76
22;10;0.110833;25.491667
22;11;0.148167;34.078333
22;12;0.168;38.64
22;13;0.168;38.64
22;14;0.1505;34.615
22;15;0.124833;28.711667
22;16;0.0735;16.905
22;17;0.065333;15.026667
22;18;0.0805;18.515
22;19;0.128333;29.516667
22;20;0.173833;39.981667
22;21;0.1925;44.275
22;22;0.208833;48.031667
22;23;0.186667;42.933333
22;24;0.133;30.59
22;25;0.089833;20.661667
22;26;0.099167;22.808333
22;27;0.106167;24.418333
22;28;0.105;24.15
22;29;0.152833;35.151667
22;30;0.147;33.81
22;31;0.120167;27.638333
22;32;0.120167;27.638333
22;33;0.126;28.98
22;34;0.109667;25.223333
22;35;0.110833;25.491667
22;36;0.1435;33.005
22;37;0.1715;39.445
22;38;0.191333;44.006667
22;39;0.169167;38.908333
22;40;0.161;37.03
22;41;0.165667;38.103333
22;42;0.131833;30.321667
22;43;0.117833;27.101667
22;44;0.103833;23.881667
22;45;0.086333;19.856667
22;46;0.112;25.76
22;47;0.124833;28.711667
22;48;0.149333;34.346667
22;49;0.142333;32.736667
22;50;0.152833;35.151667
22;51;0.155167;35.688333
22;52;0.149333;34.346667
22;53;0.138833;31.931667
22;54;0.107333;24.686667
22;55;0.141167;32.468333
22;56;0.148167;34.078333
22;57;0.158667;36.493333
22;58;0.166833;38.371667
22;59;0.121333;27.906667
23;0;0.095667;22.003333
23;1;0.105;24.15
23;2;0.106167;24.418333
23;3;0.105;24.15
23;4;0.124833;28.711667
23;5;0.148167;34.078333
23;6;0.159833;36.761667
23;7;0.179667;41.323333
23;8;0.1435;33.005
23;9;0.134167;30.858333
23;10;0.127167;29.248333
23;11;0.1225;28.175
23;12;0.1435;33.005
23;13;0.127167;29.248333
23;14;0.121333;27.906667
23;15;0.112;25.76
23;16;0.121333;27.906667
23;17;0.110833;25.491667
23;18;0.107333;24.686667
23;19;0.119;27.37
23;20;0.138833;31.931667
23;21;0.151667;34.883333
23;22;0.163333;37.566667
23;23;0.152833;35.151667
23;24;0.1575;36.225
23;25;0.1295;29.785
23;26;0.128333;29.516667
23;27;0.105;24.15
23;28;0.105;24.15
23;29;0.149333;34.346667
23;30;0.159833;36.761667
23;31;0.147;33.81
23;32;0.141167;32.468333
23;33;0.124833;28.711667
23;34;0.102667;23.613333
23;35;0.114333;26.296667
23;36;0.134167;30.858333
23;37;0.1155;26.565
23;38;0.180833;41.591667
23;39;0.193667;44.543333
23;40;0.154;35.42
23;41;0.147;33.81
23;42;0.113167;26.028333
23;43;0.126;28.98
23;44;0.135333;31.126667
23;45;0.1365;31.395
23;46;0.161;37.03
23;47;0.166833;38.371667
23;48;0.191333;44.006667
23;49;0.190167;43.738333
23;50;0.176167;40.518333
23;51;0.092167;21.198333
23;52;0.092167;21.198333
23;53;0.107333;24.686667
23;54;0.114333;26.296667
23;55;0.162167;37.298333
23;56;0.175;40.25
23;57;0.191333;44.006667
23;58;0.180833;41.591667
23;59;0.156333;35.956667
0;0;0.110833;25.491667
0;1;0.106167;24.418333
0;2;0.1225;28.175
0;3;0.141167;32.468333
0;4;0.179667;41.323333
0;5;0.156333;35.956667
0;6;0.1435;33.005
0;7;0.142333;32.736667
0;8;0.1015;23.345
0;9;0.072333;16.636667
0;10;0.099167;22.808333
0;11;0.117833;27.101667
0;12;0.137667;31.663333
0;13;0.182;41.86
0;14;0.166833;38.371667
0;15;0.1645;37.835
0;16;0.176167;40.518333
0;17;0.149333;34.346667
0;18;0.116667;26.833333
0;19;0.099167;22.808333
0;20;0.098;22.54
0;21;0.119;27.37
0;22;0.113167;26.028333
0;23;0.121333;27.906667
0;24;0.120167;27.638333
0;25;0.137667;31.663333
0;26;0.107333;24.686667
0;27;0.133;30.59
0;28;0.113167;26.028333
0;29;0.128333;29.516667
0;30;0.168;38.64
0;31;0.1715;39.445
0;32;0.177333;40.786667
0;33;0.1575;36.225
0;34;0.141167;32.468333
0;35;0.1015;23.345
0;36;0.0945;21.735
0;37;0.079333;18.246667
0;38;0.099167;22.808333
0;39;0.130667;30.053333
0;40;0.135333;31.126667
0;41;0.166833;38.371667
0;42;0.170333;39.176667
0;43;0.172667;39.713333
0;44;0.172667;39.713333
0;45;0.1715;39.445
0;46;0.119;27.37
0;47;0.148167;34.078333
0;48;0.148167;34.078333
0;49;0.127167;29.248333
0;50;0.1225;28.175
0;51;0.106167;24.418333
0;52;0.100333;23.076667
0;53;0.1015;23.345
0;54;0.102667;23.613333
0;55;0.119;27.37
0;56;0.144667;33.273333
0;57;0.169167;38.908333
0;58;0.191333;44.006667
0;59;0.189;43.47
1;0;0.14;32.2
1;1;0.128333;29.516667
1;2;0.105;24.15
1;3;0.093333;21.466667
1;4;0.127167;29.248333
1;5;0.1295;29.785
1;6;0.135333;31.126667
1;7;0.128333;29.516667
1;8;0.078167;17.978333
1;9;0.084;19.32
1;10;0.105;24.15
1;11;0.117833;27.101667
1;12;0.163333;37.566667
1;13;0.214667;49.373333
1;14;0.173833;39.981667
1;15;0.163333;37.566667
1;16;0.149333;34.346667
1;17;0.091;20.93
1;18;0.093333;21.466667
1;19;0.112;25.76
1;20;0.096833;22.271667
1;21;0.121333;27.906667
1;22;0.148167;34.078333
1;23;0.124833;28.711667
1;24;0.1015;23.345
1;25;0.1085;24.955
1;26;0.116667;26.833333
1;27;0.128333;29.516667
1;28;0.163333;37.566667
1;29;0.145833;33.541667
1;30;0.166833;38.371667
1;31;0.159833;36.761667
1;32;0.155167;35.688333
1;33;0.134167;30.858333
1;34;0.106167;24.418333
1;35;0.092167;21.198333
1;36;0.0945;21.735
1;37;0.091;20.93
1;38;0.092167;21.198333
1;39;0.148167;34.078333
1;40;0.197167;45.348333
1;41;0.196;45.08
1;42;0.183167;42.128333
1;43;0.109667;25.223333
1;44;0.114333;26.296667
1;45;0.121333;27.906667
1;46;0.144667;33.273333
1;47;0.200667;46.153333
1;48;0.179667;41.323333
1;49;0.172667;39.713333
1;50;0.159833;36.761667
1;51;0.114333;26.296667
1;52;0.074667;17.173333
1;53;0.078167;17.978333
1;54;0.116667;26.833333
1;55;0.148167;34.078333
1;56;0.184333;42.396667
1;57;0.1365;31.395
1;58;0.124833;28.711667
1;59;0.145833;33.541667
2;0;0.134167;30.858333
2;1;0.119;27.37
2;2;0.119;27.37
2;3;0.113167;26.028333
2;4;0.1225;28.175
2;5;0.126;28.98
2;6;0.1435;33.005
2;7;0.151667;34.883333
2;8;0.147;33.81
2;9;0.131833;30.321667
2;10;0.116667;26.833333
2;11;0.060667;13.953333
2;12;0.0875;20.125
2;13;0.113167;26.028333
2;14;0.154;35.42
2;15;0.1645;37.835
2;16;0.137667;31.663333
2;17;0.131833;30.321667
2;18;0.117833;27.101667
2;19;0.077;17.71
2;20;0.113167;26.028333
2;21;0.14;32.2
2;22;0.1575;36.225
2;23;0.190167;43.738333
2;24;0.1505;34.615
2;25;0.093333;21.466667
2;26;0.079333;18.246667
2;27;0.1015;23.345
2;28;0.085167;19.588333
2;29;0.138833;31.931667
2;30;0.165667;38.103333
2;31;0.144667;33.273333
2;32;0.154;35.42
2;33;0.135333;31.126667
2;34;0.1225;28.175
2;35;0.116667;26.833333
2;36;0.151667;34.883333
2;37;0.1575;36.225
2;38;0.141167;32.468333
2;39;0.105;24.15
2;40;0.106167;24.418333
2;41;0.127167;29.248333
2;42;0.112;25.76
2;43;0.110833;25.491667
2;44;0.105;24.15
2;45;0.134167;30.858333
2;46;0.1645;37.835
2;47;0.173833;39.981667
2;48;0.173833;39.981667
2;49;0.162167;37.298333
2;50;0.1505;34.615
2;51;0.14;32.2
2;52;0.141167;32.468333
2;53;0.121333;27.906667
2;54;0.1435;33.005
2;55;0.130667;30.053333
2;56;0.1225;28.175
2;57;0.114333;26.296667
2;58;0.075833;17.441667
2;59;0.077;17.71
3;0;0.113167;26.028333
3;1;0.123667;28.443333
3;2;0.155167;35.688333
3;3;0.180833;41.591667
3;4;0.179667;41.323333
3;5;0.162167;37.298333
3;6;0.166833;38.371667
3;7;0.1155;26.565
3;8;0.096833;22.271667
3;9;0.1085;24.955
3;10;0.086333;19.856667
3;11;0.1225;28.175
3;12;0.1225;28.175
3;13;0.1365;31.395
3;14;0.134167;30.858333
3;15;0.1155;26.565
3;16;0.1225;28.175
3;17;0.110833;25.491667
3;18;0.159833;36.761667
3;19;0.184333;42.396667
3;20;0.201833;46.421667
3;21;0.168;38.64
3;22;0.149333;34.346667
3;23;0.096833;22.271667
3;24;0.051333;11.806667
3;25;0.054833;12.611667
3;26;0.084;19.32
3;27;0.117833;27.101667
3;28;0.151667;34.883333
3;29;0.159833;36.761667
3;30;0.156333;35.956667
3;31;0.168;38.64
3;32;0.159833;36.761667
3;33;0.172667;39.713333
3;34;0.172667;39.713333
3;35;0.128333;29.516667
3;36;0.161;37.03
3;37;0.145833;33.541667
3;38;0.144667;33.273333
3;39;0.138833;31.931667
3;40;0.121333;27.906667
3;41;0.100333;23.076667
3;42;0.103833;23.881667
3;43;0.0945;21.735
3;44;0.124833;28.711667
3;45;0.1575;36.225
3;46;0.2135;49.105
3;47;0.2205;50.715
3;48;0.175;40.25
3;49;0.149333;34.346667
3;50;0.123667;28.443333
3;51;0.085167;19.588333
3;52;0.110833;25.491667
3;53;0.147;33.81
3;54;0.137667;31.663333
3;55;0.148167;34.078333
3;56;0.1225;28.175
3;57;0.079333;18.246667
3;58;0.079333;18.246667
3;59;0.131833;30.321667
4;0;0.154;35.42
4;1;0.187833;43.201667
4;2;0.1785;41.055
4;3;0.1575;36.225
4;4;0.156333;35.956667
4;5;0.117833;27.101667
4;6;0.120167;27.638333
4;7;0.117833;27.101667
4;8;0.116667;26.833333
4;9;0.134167;30.858333
4;10;0.093333;21.466667
4;11;0.088667;20.393333
4;12;0.095667;22.003333
4;13;0.1505;34.615
4;14;0.151667;34.883333
4;15;0.151667;34.883333
4;16;0.119;27.37
4;17;0.142333;32.736667
4;18;0.151667;34.883333
4;19;0.154;35.42
4;20;0.165667;38.103333
4;21;0.1365;31.395
4;22;0.109667;25.223333
4;23;0.1015;23.345
4;24;0.082833;19.051667
4;25;0.1085;24.955
4;26;0.135333;31.126667
4;27;0.168;38.64
4;28;0.162167;37.298333
4;29;0.163333;37.566667
4;30;0.096833;22.271667
4;31;0.085167;19.588333
4;32;0.120167;27.638333
4;33;0.124833;28.711667
4;34;0.155167;35.688333
4;35;0.170333;39.176667
4;36;0.161;37.03
4;37;0.119;27.37
4;38;0.105;24.15
4;39;0.0735;16.905
4;40;0.1085;24.955
4;41;0.137667;31.663333
4;42;0.147;33.81
4;43;0.152833;35.151667
4;44;0.135333;31.126667
4;45;0.126;28.98
4;46;0.141167;32.468333
4;47;0.128333;29.516667
4;48;0.133;30.59
4;49;0.131833;30.321667
4;50;0.130667;30.053333
4;51;0.161;37.03
4;52;0.152833;35.151667
4;53;0.155167;35.688333
4;54;0.187833;43.201667
4;55;0.156333;35.956667
4;56;0.103833;23.881667
4;57;0.064167;14.758333
4;58;0.053667;12.343333
4;59;0.1015;23.345
5;0;0.152833;35.151667
5;1;0.152833;35.151667
5;2;0.1575;36.225
5;3;0.165667;38.103333
5;4;0.131833;30.321667
5;5;0.107333;24.686667
5;6;0.1225;28.175
5;7;0.130667;30.053333
5;8;0.165667;38.103333
5;9;0.182;41.86
5;10;0.1435;33.005
5;11;0.126;28.98
5;12;0.14;32.2
5;13;0.109667;25.223333
5;14;0.103833;23.881667
5;15;0.102667;23.613333
5;16;0.079333;18.246667
5;17;0.130667;30.053333
5;18;0.1575;36.225
5;19;0.177333;40.786667
5;20;0.173833;39.981667
5;21;0.189;43.47
5;22;0.154;35.42
5;23;0.117833;27.101667
5;24;0.063;14.49
5;25;0.079333;18.246667
5;26;0.127167;29.248333
5;27;0.135333;31.126667
5;28;0.149333;34.346667
5;29;0.121333;27.906667
5;30;0.095667;22.003333
5;31;0.075833;17.441667
5;32;0.079333;18.246667
5;33;0.131833;30.321667
5;34;0.1855;42.665
5;35;0.2065;47.495
5;36;0.215833;49.641667
5;37;0.162167;37.298333
5;38;0.085167;19.588333
5;39;0.093333;21.466667
5;40;0.082833;19.051667
5;41;0.096833;22.271667
5;42;0.109667;25.223333
5;43;0.106167;24.418333
5;44;0.105;24.15
5;45;0.126;28.98
5;46;0.123667;28.443333
5;47;0.142333;32.736667
5;48;0.169167;38.908333
5;49;0.172667;39.713333
5;50;0.154;35.42
5;51;0.148167;34.078333
5;52;0.152833;35.151667
5;53;0.137667;31.663333
5;54;0.123667;28.443333
5;55;0.102667;23.613333
5;56;0.102667;23.613333
5;57;0.081667;18.783333
5;58;0.117833;27.101667
5;59;0.1225;28.175
6;0;0.158667;36.493333
6;1;0.173833;39.981667
6;2;0.176167;40.518333
6;3;0.126;28.98
6;4;0.116667;26.833333
6;5;0.117833;27.101667
6;6;0.141167;32.468333
6;7;0.176167;40.518333
6;8;0.134167;30.858333
6;9;0.117833;27.101667
6;10;0.099167;22.808333
6;11;0.053667;12.343333
6;12;0.053667;12.343333
6;13;0.106167;24.418333
6;14;0.145833;33.541667
6;15;0.177333;40.786667
6;16;0.168;38.64
6;17;0.127167;29.248333
6;18;0.114333;26.296667
6;19;0.130667;30.053333
6;20;0.116667;26.833333
6;21;0.128333;29.516667
6;22;0.133;30.59
6;23;0.133;30.59
6;24;0.133;30.59
6;25;0.117833;27.101667
6;26;0.134167;30.858333
6;27;0.148167;34.078333
6;28;0.128333;29.516667
6;29;0.114333;26.296667
6;30;0.089833;20.661667
6;31;0.106167;24.418333
6;32;0.113167;26.028333
6;33;0.126;28.98
6;34;0.161;37.03
6;35;0.173833;39.981667
6;36;0.163333;37.566667
6;37;0.1295;29.785
6;38;0.109667;25.223333
6;39;0.0805;18.515
6;40;0.112;25.76
6;41;0.161;37.03
6;42;0.173833;39.981667
6;43;0.147;33.81
6;44;0.133;30.59
6;45;0.1435;33.005
6;46;0.088667;20.393333
6;47;0.067667;15.563333
6;48;0.091;20.93
6;49;0.116667;26.833333
6;50;0.191333;44.006667
6;51;0.191333;44.006667
6;52;0.1925;44.275
6;53;0.219333;50.446667
6;54;0.191333;44.006667
6;55;0.135333;31.126667
6;56;0.119;27.37
6;57;0.098;22.54
6;58;0.113167;26.028333
6;59;0.138833;31.931667
7;0;0.128333;29.516667
7;1;0.1225;28.175
7;2;0.134167;30.858333
7;3;0.141167;32.468333
7;4;0.127167;29.248333
7;5;0.130667;30.053333
7;6;0.162167;37.298333
7;7;0.187833;43.201667
7;8;0.182;41.86
7;9;0.170333;39.176667
7;10;0.1505;34.615
7;11;0.1575;36.225
7;12;0.130667;30.053333
7;13;0.117833;27.101667
7;14;0.107333;24.686667
7;15;0.074667;17.173333
7;16;0.084;19.32
7;17;0.098;22.54
7;18;0.116667;26.833333
7;19;0.161;37.03
7;20;0.207667;47.763333
7;21;0.193667;44.543333
7;22;0.162167;37.298333
7;23;0.116667;26.833333
7;24;0.089833;20.661667
7;25;0.124833;28.711667
7;26;0.130667;30.053333
7;27;0.1295;29.785
7;28;0.14;32.2
7;29;0.116667;26.833333
7;30;0.086333;19.856667
7;31;0.071167;16.368333
7;32;0.096833;22.271667
7;33;0.151667;34.883333
7;34;0.155167;35.688333
7;35;0.182;41.86
7;36;0.152833;35.151667
7;37;0.138833;31.931667
7;38;0.137667;31.663333
7;39;0.119;27.37
7;40;0.106167;24.418333
7;41;0.106167;24.418333
7;42;0.135333;31.126667
7;43;0.128333;29.516667
7;44;0.1155;26.565
7;45;0.137667;31.663333
7;46;0.161;37.03
7;47;0.126;28.98
7;48;0.110833;25.491667
7;49;0.100333;23.076667
7;50;0.121333;27.906667
7;51;0.158667;36.493333
7;52;0.152833;35.151667
7;53;0.163333;37.566667
7;54;0.1645;37.835
7;55;0.120167;27.638333
7;56;0.110833;25.491667
7;57;0.102667;23.613333
7;58;0.119;27.37
7;59;0.159833;36.761667
8;0;0.189;43.47
8;1;0.166833;38.371667
8;2;0.124833;28.711667
8;3;0.116667;26.833333
8;4;0.064167;14.758333
8;5;0.071167;16.368333
8;6;0.095667;22.003333
8;7;0.1225;28.175
8;8;0.161;37.03
8;9;0.165667;38.103333
8;10;0.1505;34.615
8;11;0.1785;41.055
8;12;0.148167;34.078333
8;13;0.120167;27.638333
8;14;0.0945;21.735
8;15;0.1015;23.345
8;16;0.128333;29.516667
8;17;0.149333;34.346667
8;18;0.128333;29.516667
8;19;0.124833;28.711667
8;20;0.133;30.59
8;21;0.116667;26.833333
8;22;0.092167;21.198333
8;23;0.1085;24.955
8;24;0.126;28.98
8;25;0.159833;36.761667
8;26;0.1715;39.445
8;27;0.1295;29.785
8;28;0.149333;34.346667
8;29;0.148167;34.078333
8;30;0.1085;24.955
8;31;0.089833;20.661667
8;32;0.075833;17.441667
8;33;0.084;19.32
8;34;0.117833;27.101667
8;35;0.155167;35.688333
8;36;0.1785;41.055
8;37;0.201833;46.421667
8;38;0.1785;41.055
8;39;0.128333;29.516667
8;40;0.079333;18.246667
8;41;0.075833;17.441667
8;42;0.119;27.37
8;43;0.1435;33.005
8;44;0.149333;34.346667
8;45;0.1505;34.615
8;46;0.130667;30.053333
8;47;0.102667;23.613333
8;48;0.096833;22.271667
8;49;0.120167;27.638333
8;50;0.156333;35.956667
8;51;0.182;41.86
8;52;0.159833;36.761667
8;53;0.151667;34.883333
8;54;0.161;37.03
8;55;0.142333;32.736667
8;56;0.119;27.37
8;57;0.117833;27.101667
8;58;0.1085;24.955
8;59;0.124833;28.711667
9;0;0.119;27.37
9;1;0.130667;30.053333
9;2;0.184333;42.396667
9;3;0.1995;45.885
9;4;0.159833;36.761667
9;5;0.1295;29.785
9;6;0.1155;26.565
9;7;0.095667;22.003333
9;8;0.133;30.59
9;9;0.149333;34.346667
9;10;0.144667;33.273333
9;11;0.149333;34.346667
9;12;0.152833;35.151667
9;13;0.117833;27.101667
9;14;0.14;32.2
9;15;0.134167;30.858333
9;16;0.169167;38.908333
9;17;0.165667;38.103333
9;18;0.142333;32.736667
9;19;0.142333;32.736667
9;20;0.154;35.42
9;21;0.121333;27.906667
9;22;0.098;22.54
9;23;0.113167;26.028333
9;24;0.1225;28.175
9;25;0.131833;30.321667
9;26;0.149333;34.346667
9;27;0.154;35.42
9;28;0.133;30.59
9;29;0.137667;31.663333
9;30;0.103833;23.881667
9;31;0.106167;24.418333
9;32;0.107333;24.686667
9;33;0.107333;24.686667
9;34;0.134167;30.858333
9;35;0.130667;30.053333
9;36;0.126;28.98
9;37;0.131833;30.321667
9;38;0.1505;34.615
9;39;0.147;33.81
9;40;0.145833;33.541667
9;41;0.14;32.2
9;42;0.113167;26.028333
9;43;0.128333;29.516667
9;44;0.14;32.2
9;45;0.1365;31.395
9;46;0.131833;30.321667
9;47;0.113167;26.028333
9;48;0.091;20.93
9;49;0.0805;18.515
9;50;0.107333;24.686667
9;51;0.183167;42.128333
9;52;0.2135;49.105
9;53;0.217;49.91
9;54;0.196;45.08
9;55;0.149333;34.346667
9;56;0.123667;28.443333
9;57;0.068833;15.831667
9;58;0.071167;16.368333
9;59;0.116667;26.833333
10;0;0.156333;35.956667
10;1;0.154;35.42
10;2;0.145833;33.541667
10;3;0.169167;38.908333
10;4;0.155167;35.688333
10;5;0.159833;36.761667
10;6;0.124833;28.711667
10;7;0.107333;24.686667
10;8;0.123667;28.443333
10;9;0.163333;37.566667
10;10;0.1435;33.005
10;11;0.1155;26.565
10;12;0.114333;26.296667
10;13;0.107333;24.686667
10;14;0.085167;19.588333
10;15;0.114333;26.296667
10;16;0.126;28.98
10;17;0.113167;26.028333
10;18;0.158667;36.493333
10;19;0.142333;32.736667
10;20;0.159833;36.761667
10;21;0.1715;39.445
10;22;0.148167;34.078333
10;23;0.1015;23.345
10;24;0.0945;21.735
10;25;0.074667;17.173333
10;26;0.106167;24.418333
10;27;0.1575;36.225
10;28;0.176167;40.518333
10;29;0.173833;39.981667
10;30;0.176167;40.518333
10;31;0.1015;23.345
10;32;0.075833;17.441667
10;33;0.082833;19.051667
10;34;0.089833;20.661667
10;35;0.138833;31.931667
10;36;0.162167;37.298333
10;37;0.155167;35.688333
10;38;0.147;33.81
10;39;0.138833;31.931667
10;40;0.149333;34.346667
10;41;0.113167;26.028333
10;42;0.114333;26.296667
10;43;0.109667;25.223333
10;44;0.099167;22.808333
10;45;0.120167;27.638333
10;46;0.149333;34.346667
10;47;0.149333;34.346667
10;48;0.117833;27.101667
10;49;0.117833;27.101667
10;50;0.106167;24.418333
10;51;0.123667;28.443333
10;52;0.1785;41.055
10;53;0.201833;46.421667
10;54;0.215833;49.641667
10;55;0.196;45.08
10;56;0.142333;32.736667
10;57;0.109667;25.223333
10;58;0.099167;22.808333
10;59;0.1155;26.565
11;0;0.147;33.81
11;1;0.1505;34.615
11;2;0.152833;35.151667
11;3;0.144667;33.273333
11;4;0.1365;31.395
11;5;0.130667;30.053333
11;6;0.149333;34.346667
11;7;0.155167;35.688333
11;8;0.156333;35.956667
11;9;0.152833;35.151667
11;10;0.135333;31.126667
11;11;0.107333;24.686667
11;12;0.086333;19.856667
11;13;0.103833;23.881667
11;14;0.093333;21.466667
11;15;0.1015;23.345
11;16;0.1295;29.785
11;17;0.1715;39.445
11;18;0.149333;34.346667
11;19;0.166833;38.371667
11;20;0.148167;34.078333
11;21;0.128333;29.516667
11;22;0.124833;28.711667
11;23;0.112;25.76
11;24;0.106167;24.418333
11;25;0.14;32.2
11;26;0.1365;31.395
11;27;0.1155;26.565
11;28;0.114333;26.296667
11;29;0.128333;29.516667
11;30;0.098;22.54
11;31;0.119;27.37
11;32;0.114333;26.296667
11;33;0.135333;31.126667
11;34;0.1505;34.615
11;35;0.1715;39.445
11;36;0.145833;33.541667
11;37;0.109667;25.223333
11;38;0.088667;20.393333
11;39;0.1015;23.345
11;40;0.116667;26.833333
11;41;0.134167;30.858333
11;42;0.180833;41.591667
11;43;0.169167;38.908333
11;44;0.158667;36.493333
11;45;0.116667;26.833333
11;46;0.091;20.93
11;47;0.091;20.93
11;48;0.0805;18.515
11;49;0.0945;21.735
11;50;0.116667;26.833333
11;51;0.14;32.2
11;52;0.163333;37.566667
11;53;0.172667;39.713333
11;54;0.1365;31.395
11;55;0.1295;29.785
11;56;0.126;28.98
11;57;0.096833;22.271667
11;58;0.114333;26.296667
11;59;0.156333;35.956667
12;0;0.151667;34.883333
12;1;0.158667;36.493333
12;2;0.130667;30.053333
12;3;0.088667;20.393333
12;4;0.078167;17.978333
12;5;0.088667;20.393333
12;6;0.133;30.59
12;7;0.186667;42.933333
12;8;0.204167;46.958333
12;9;0.196;45.08
12;10;0.147;33.81
12;11;0.0805;18.515
12;12;0.074667;17.173333
12;13;0.067667;15.563333
12;14;0.092167;21.198333
12;15;0.123667;28.443333
12;16;0.128333;29.516667
12;17;0.130667;30.053333
12;18;0.109667;25.223333
12;19;0.107333;24.686667
12;20;0.134167;30.858333
12;21;0.151667;34.883333
12;22;0.145833;33.541667
12;23;0.144667;33.273333
12;24;0.1295;29.785
12;25;0.1505;34.615
12;26;0.151667;34.883333
12;27;0.117833;27.101667
12;28;0.105;24.15
12;29;0.091;20.93
12;30;0.071167;16.368333
12;31;0.092167;21.198333
12;32;0.131833;30.321667
12;33;0.148167;34.078333
12;34;0.1645;37.835
12;35;0.149333;34.346667
12;36;0.0875;20.125
12;37;0.103833;23.881667
12;38;0.128333;29.516667
12;39;0.163333;37.566667
12;40;0.159833;36.761667
12;41;0.1505;34.615
12;42;0.127167;29.248333
12;43;0.096833;22.271667
12;44;0.0875;20.125
12;45;0.107333;24.686667
12;46;0.14;32.2
12;47;0.156333;35.956667
12;48;0.198333;45.616667
12;49;0.1505;34.615
12;50;0.120167;27.638333
12;51;0.121333;27.906667
12;52;0.1155;26.565
12;53;0.128333;29.516667
12;54;0.134167;30.858333
12;55;0.127167;29.248333
12;56;0.113167;26.028333
12;57;0.130667;30.053333
12;58;0.126;28.98
12;59;0.137667;31.663333
13;0;0.149333;34.346667
13;1;0.126;28.98
13;2;0.138833;31.931667
13;3;0.109667;25.223333
13;4;0.124833;28.711667
13;5;0.149333;34.346667
13;6;0.159833;36.761667
13;7;0.148167;34.078333
13;8;0.138833;31.931667
13;9;0.098;22.54
13;10;0.088667;20.393333
13;11;0.100333;23.076667
13;12;0.124833;28.711667
13;13;0.170333;39.176667
13;14;0.182;41.86
13;15;0.163333;37.566667
13;16;0.116667;26.833333
13;17;0.054833;12.611667
13;18;0.074667;17.173333
13;19;0.091;20.93
13;20;0.100333;23.076667
13;21;0.151667;34.883333
13;22;0.137667;31.663333
13;23;0.130667;30.053333
13;24;0.148167;34.078333
13;25;0.119;27.37
13;26;0.1015;23.345
13;27;0.126;28.98
13;28;0.1225;28.175
13;29;0.138833;31.931667
13;30;0.1365;31.395
13;31;0.144667;33.273333
13;32;0.149333;34.346667
13;33;0.142333;32.736667
13;34;0.096833;22.271667
13;35;0.0665;15.295
13;36;0.072333;16.636667
13;37;0.102667;23.613333
13;38;0.138833;31.931667
13;39;0.1645;37.835
13;40;0.183167;42.128333
13;41;0.190167;43.738333
13;42;0.144667;33.273333
13;43;0.152833;35.151667
13;44;0.098;22.54
13;45;0.119;27.37
13;46;0.152833;35.151667
13;47;0.147;33.81
13;48;0.151667;34.883333
13;49;0.14;32.2
13;50;0.107333;24.686667
13;51;0.126;28.98
13;52;0.124833;28.711667
13;53;0.1085;24.955
13;54;0.159833;36.761667
13;55;0.166833;38.371667
13;56;0.168;38.64
13;57;0.168;38.64
13;58;0.138833;31.931667
13;59;0.138833;31.931667
14;0;0.126;28.98
14;1;0.14;32.2
14;2;0.14;32.2
14;3;0.126;28.98
14;4;0.138833;31.931667
14;5;0.145833;33.541667
14;6;0.112;25.76
14;7;0.120167;27.638333
14;8;0.142333;32.736667
